-93.1774,30.2331,0.14,16.369871,12.93093,-7.211501,-14.488383,-8.233228,-15.674851
-93.1774,30.2336,0.09,9.226122,11.680766,-9.886367,-15.460857,-7.159319,-13.652422
-93.1774,30.234,0.11,13.168402,8.548445,-9.651859,-16.812659,-10.183284,-14.673649
-93.1774,30.2345,0.1,90.475782,11.356259,-7.132834,-14.298345,-10.084677,-13.576632
-93.1774,30.2349,0.1,1.434098,11.368233,-7.547847,-16.330074,-8.15417,-17.233084
-93.1769,30.2313,0.09,15.804347,10.581706,-10.742043,-14.812894,-8.680657,-13.40859
-93.1769,30.2318,0.12,23.334043,16.277727,-12.680157,-15.869243,-9.547213,-15.34934
-93.1769,30.2322,0.12,9.114972,9.459682,-6.890002,-17.726726,-8.883936,-16.678849
-93.1769,30.2327,0.11,26.253344,9.991269,-8.168094,-16.342174,-10.310708,-17.121743
-93.1769,30.2331,0.13,9.913727,13.147111,-8.583662,-14.817226,-8.296187,-15.413911
-93.1769,30.2336,0.11,23.80299,14.580958,-8.773235,-14.389488,-8.897007,-15.624353
-93.1769,30.234,0.09,11.145571,10.037671,-7.878477,-14.744416,-9.012913,-13.937987
-93.1769,30.2345,0.15,7.601065,13.419709,-8.333912,-15.349879,-7.419067,-13.922027
-93.1769,30.2349,0.11,10.193386,13.491551,-4.451755,-15.1313,-6.114327,-13.068203
-93.186,30.2276,0.11,19.677295,1.434136,-7.690444,-18.586099,-1.852787,-15.950805
-93.1855,30.2276,0.07,21.922682,13.643462,-12.146987,-20.552907,-7.414705,-17.866748
-93.185,30.2276,0.05,16.293527,17.868473,-11.041191,-18.377984,-11.683695,-21.543665
-93.1844,30.2276,0.09,12.635351,14.50535,-10.980748,-19.297871,-7.858837,-19.338622
-93.1839,30.2276,0.08,27.400355,8.477006,-10.754617,-16.618582,-9.184849,-17.786438
-93.1834,30.2276,0.04,9.977736,18.098185,-6.297206,-16.50704,-9.72869,-19.227942
-93.1829,30.2276,0.05,20.201117,10.614677,-11.054438,-18.851282,-11.886128,-18.103675
-93.1824,30.2276,0.09,10.40654,16.220039,-7.375051,-15.136163,-9.435332,-16.202863
-93.1818,30.2276,0.06,13.915519,15.126319,-8.809371,-22.159037,-7.959155,-20.749096
-93.1813,30.2276,0.13,13.049549,-0.401816,-2.253601,-12.220942,-3.150633,-14.187722
-93.1808,30.2276,0.15,5.186605,12.186334,-10.282469,-19.563707,-9.377078,-18.558096
-93.186,30.228,0.12,12.385827,11.296391,-7.774189,-19.259403,-8.266945,-17.966087
-93.1855,30.228,0.15,1.045786,16.010719,-7.961161,-19.819095,-10.478868,-16.956972
-93.185,30.228,0.09,8.298622,17.758144,-11.720436,-20.483429,-12.24577,-19.256328
-93.1844,30.228,0.09,21.36329,9.971727,-10.886683,-16.032525,-11.725246,-17.125387
-93.1839,30.228,0.08,37.046765,-0.401816,-10.923875,-18.610899,-12.001171,-19.836721
-93.1834,30.228,0.06,2.745994,13.870715,-9.62095,-17.708509,-11.565078,-18.310536
-93.1829,30.228,0.11,6.315483,5.734152,-10.606419,-19.106223,-10.485574,-18.117216
